,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,target,qtr,age_rank,duration_rank,pday_rank,previous_rank,poutcome_new,emp.var.rate_rank,cons.price.idx_rank,euribor3m_rank,nr.employed_rank,y_pred_p,p_rank,y_pred_p_dtree,p_rank_dtree
1137,59,retired,married,Basic,retired,no,no,cellular,jul,mon,551,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,5,5,2,2,0,4,4,4,4,0.04706806328614744,4,0.04706806328614744,4
1138,29,blue-collar,married,Basic,blue-collar,yes,no,cellular,may,thu,193,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,0,Q2,1,3,2,2,0,1,1,2,1,0.13397063027656184,8,0.13397063027656184,8
1139,37,admin.,married,high.school,admin.,no,yes,telephone,may,thu,155,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,0,Q2,3,3,2,2,0,3,3,3,2,0.044313680860074776,4,0.044313680860074776,4
1140,40,admin.,married,high.school,admin.,no,no,telephone,jun,tue,675,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,3,5,2,2,0,4,4,4,4,0.022635308032182153,1,0.022635308032182153,1
1141,55,admin.,married,professional.course,admin.,yes,yes,cellular,aug,tue,482,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no,0,Q3,5,5,2,2,0,4,4,5,4,0.09601177300608188,7,0.09601177300608188,7
1142,33,housemaid,single,university.degree,housemaid,yes,no,cellular,aug,wed,46,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no,0,Q3,2,1,2,2,0,4,4,5,4,0.08061019186034415,7,0.08061019186034415,7
1143,36,admin.,single,high.school,admin.,no,no,cellular,apr,fri,193,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,3,3,2,2,0,1,1,2,1,0.12193541403279211,8,0.12193541403279211,8
1144,59,admin.,married,high.school,admin.,no,no,telephone,jun,mon,204,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no,0,Q2,5,3,2,2,0,4,4,4,4,0.02527970855596963,1,0.02527970855596963,1
1145,34,blue-collar,single,Basic,blue-collar,no,no,cellular,may,thu,484,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,0,Q2,2,5,2,2,0,1,1,1,1,0.1141560868330035,8,0.1141560868330035,8
1146,30,self-employed,married,professional.course,self-employed,no,no,cellular,may,tue,34,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no,0,Q2,1,1,2,5,0,1,1,1,1,0.12633084782468643,8,0.12633084782468643,8
1147,29,admin.,married,high.school,admin.,no,no,cellular,jul,thu,48,7,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,0,Q3,1,1,2,2,0,4,4,4,4,0.03145762995838861,2,0.03145762995838861,2
1148,34,blue-collar,single,Basic,blue-collar,no,no,cellular,may,mon,281,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,0,Q2,2,4,2,5,0,1,1,2,1,0.11028889231595121,8,0.11028889231595121,8
1149,47,blue-collar,single,Basic,blue-collar,yes,no,telephone,may,wed,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,4,3,2,2,0,3,3,3,2,0.03635152956740294,3,0.03635152956740294,3
1150,41,entrepreneur,married,Basic,entrepreneur,yes,no,telephone,jul,fri,89,2,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,no,0,Q3,3,1,2,2,0,4,4,4,4,0.03676901899719038,3,0.03676901899719038,3
1151,30,admin.,single,university.degree,admin.,yes,no,cellular,jun,wed,107,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no,0,Q2,1,2,2,2,0,1,1,1,1,0.19263849693897317,9,0.19263849693897317,9
1152,33,admin.,married,high.school,admin.,yes,no,cellular,aug,tue,68,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,2,1,2,2,0,4,4,5,4,0.0805688505775204,7,0.0805688505775204,7
1153,33,unemployed,single,unknown,unemployed,no,no,cellular,jul,tue,211,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,2,3,2,2,0,4,4,4,4,0.03564822364036759,2,0.03564822364036759,2
1154,33,services,married,high.school,services,unknown,unknown,cellular,may,fri,333,1,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,Q2,2,4,2,5,0,1,1,1,1,0.1309291238962706,8,0.1309291238962706,8
1155,59,retired,married,Basic,retired,yes,yes,cellular,aug,thu,265,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no,0,Q3,5,4,2,2,0,4,4,5,4,0.08699601201952721,7,0.08699601201952721,7
1156,29,services,married,Basic,services,yes,no,telephone,may,wed,94,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,1,2,2,2,0,3,3,3,2,0.031422491110362744,2,0.031422491110362744,2
1157,36,admin.,married,high.school,admin.,no,no,telephone,may,tue,369,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,3,5,2,2,0,3,3,3,2,0.04443140098299584,4,0.04443140098299584,4
1158,41,admin.,single,unknown,admin.,yes,no,cellular,apr,fri,464,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,3,5,2,2,0,1,1,2,1,0.13500790883003203,8,0.13500790883003203,8
1159,55,technician,married,Basic,technician,no,no,telephone,jun,mon,362,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,0,Q2,5,4,2,2,0,4,4,4,4,0.0406738650845271,3,0.0406738650845271,3
1160,39,entrepreneur,married,professional.course,entrepreneur,yes,no,cellular,nov,thu,997,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,3,5,2,2,0,2,2,2,3,0.06933235896100465,6,0.06933235896100465,6
1161,48,services,married,Basic,services,no,no,cellular,jul,wed,69,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,4,1,2,2,0,4,4,5,4,0.030698783308192982,2,0.030698783308192982,2
1162,56,admin.,married,university.degree,admin.,yes,no,cellular,jul,fri,177,5,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,0,Q3,5,3,2,2,0,4,4,4,4,0.047432089095987305,4,0.047432089095987305,4
1163,63,technician,married,unknown,technician,yes,no,cellular,aug,tue,173,1,999,0,nonexistent,-2.9,92.201,-31.4,0.838,5076.2,no,0,Q3,5,3,2,2,0,1,1,1,1,0.3702066508152462,10,0.3702066508152462,10
1164,50,self-employed,married,Basic,self-employed,no,no,cellular,may,thu,287,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,0,Q2,5,4,2,2,0,1,1,1,1,0.1364723814969371,8,0.1364723814969371,8
1165,42,blue-collar,married,Basic,blue-collar,yes,no,telephone,may,mon,454,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,5,2,2,0,3,3,3,2,0.029221404140722242,2,0.029221404140722242,2
1166,43,unemployed,married,university.degree,unemployed,no,no,telephone,jun,mon,114,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no,0,Q2,4,2,2,2,0,4,4,4,4,0.04597994802935378,4,0.04597994802935378,4
1167,32,admin.,married,university.degree,admin.,yes,yes,cellular,nov,thu,51,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,2,1,2,2,0,2,2,2,3,0.08349342482049442,7,0.08349342482049442,7
1168,28,blue-collar,single,Basic,blue-collar,no,no,cellular,apr,mon,218,1,999,0,nonexistent,-1.8,93.075,-47.1,1.392,5099.1,no,0,Q2,1,3,2,2,0,1,1,2,1,0.12462713175015097,8,0.12462713175015097,8
1169,26,blue-collar,married,professional.course,blue-collar,yes,no,cellular,may,thu,649,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,0,Q2,1,5,2,2,0,1,1,1,1,0.14590560365898642,9,0.14590560365898642,9
1170,24,admin.,single,high.school,admin.,yes,no,cellular,jul,thu,470,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,0,Q3,1,5,2,2,0,4,4,4,4,0.059967439433841405,5,0.059967439433841405,5
1171,38,blue-collar,divorced,unknown,blue-collar,no,no,telephone,jun,fri,278,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,0,Q2,3,4,2,2,0,4,4,5,4,0.027904539836875072,1,0.027904539836875072,1
1172,30,services,married,high.school,services,yes,no,cellular,nov,thu,175,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,1,3,2,2,0,2,2,2,3,0.05963628025124298,5,0.05963628025124298,5
1173,29,blue-collar,single,Basic,blue-collar,yes,no,cellular,may,fri,13,9,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,Q2,1,1,2,5,0,1,1,1,1,0.05513123716282236,5,0.05513123716282236,5
1174,56,management,married,university.degree,management,no,no,cellular,jul,tue,442,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,5,5,2,2,0,4,4,4,4,0.052724389807379986,5,0.052724389807379986,5
1175,36,blue-collar,single,Basic,blue-collar,yes,yes,telephone,jun,thu,762,3,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,yes,1,Q2,3,5,2,2,0,4,4,4,4,0.023083070612895346,1,0.023083070612895346,1
1176,33,admin.,married,high.school,admin.,yes,no,cellular,jul,tue,88,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,2,1,2,2,0,4,4,4,4,0.04345034705461581,4,0.04345034705461581,4
1177,47,services,married,unknown,services,no,no,telephone,may,wed,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,4,4,2,2,0,3,3,3,2,0.03431845743771657,2,0.03431845743771657,2
1178,50,housemaid,married,Basic,housemaid,no,no,telephone,may,mon,287,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,5,4,2,2,0,3,3,3,2,0.046712395517962566,4,0.046712395517962566,4
1179,41,services,married,Basic,services,no,no,telephone,may,tue,335,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,3,4,2,2,0,3,3,3,2,0.03906807550368195,3,0.03906807550368195,3
1180,54,entrepreneur,divorced,unknown,entrepreneur,no,yes,cellular,apr,thu,461,2,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no,0,Q2,5,5,2,5,0,1,1,2,1,0.11183345014002229,8,0.11183345014002229,8
1181,32,blue-collar,married,Basic,blue-collar,unknown,unknown,telephone,apr,fri,108,3,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no,0,Q2,2,2,2,2,0,1,1,2,1,0.07053136503026876,6,0.07053136503026876,6
1182,38,admin.,single,university.degree,admin.,no,no,telephone,may,tue,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,3,3,2,2,0,3,3,3,2,0.05378513343286444,5,0.05378513343286444,5
1183,34,management,single,high.school,management,yes,yes,cellular,nov,wed,201,2,6,1,success,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,2,3,1,5,1,2,2,2,3,0.2399968737344239,9,0.2399968737344239,9
1184,34,blue-collar,married,Basic,blue-collar,no,no,cellular,may,tue,192,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,no,0,Q2,2,3,2,2,0,1,1,1,1,0.11241317401073517,8,0.11241317401073517,8
1185,55,admin.,married,unknown,admin.,yes,yes,cellular,nov,thu,591,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,5,5,2,2,0,2,2,2,3,0.05635600107585233,5,0.05635600107585233,5
1186,31,self-employed,married,university.degree,self-employed,no,no,cellular,aug,tue,201,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,0,Q3,1,3,2,2,0,4,4,5,4,0.06887474935772137,6,0.06887474935772137,6
1187,43,technician,married,professional.course,technician,yes,no,telephone,may,tue,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,4,2,2,0,3,3,3,2,0.05669956018333034,5,0.05669956018333034,5
1188,59,unemployed,married,Basic,unemployed,yes,no,cellular,jul,thu,458,9,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,1,Q3,5,5,2,2,0,4,4,4,4,0.026238892070975784,1,0.026238892070975784,1
1189,53,technician,married,university.degree,technician,unknown,unknown,cellular,apr,thu,758,2,999,2,failure,-1.8,93.749,-34.6,0.64,5008.7,yes,1,Q2,5,5,2,5,0,1,1,1,1,0.3456625341589446,10,0.3456625341589446,10
1190,56,unemployed,married,professional.course,unemployed,no,no,cellular,sep,fri,1551,1,999,2,failure,-3.4,92.379,-29.8,0.762,5017.5,no,0,Q3,5,5,2,5,0,1,1,1,1,0.3454263968912298,10,0.3454263968912298,10
1191,32,entrepreneur,married,Basic,entrepreneur,yes,no,telephone,jul,tue,258,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,2,4,2,2,0,4,4,4,4,0.04088634474486904,3,0.04088634474486904,3
1192,36,blue-collar,married,Basic,blue-collar,yes,no,cellular,jul,thu,159,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,0,Q3,3,3,2,2,0,4,4,4,4,0.039686237976860606,3,0.039686237976860606,3
1193,42,blue-collar,married,Basic,blue-collar,no,no,telephone,may,wed,92,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,2,2,2,0,3,3,3,2,0.023471670032687013,1,0.023471670032687013,1
1194,29,admin.,married,university.degree,admin.,yes,no,cellular,aug,mon,209,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,1,3,2,2,0,4,4,5,4,0.08730803892994077,7,0.08730803892994077,7
1195,33,services,married,high.school,services,no,no,cellular,nov,thu,117,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,2,2,2,2,0,2,2,2,3,0.03487342441727149,2,0.03487342441727149,2
1196,56,technician,married,unknown,technician,no,no,telephone,jun,fri,49,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,0,Q2,5,1,2,2,0,4,4,5,4,0.033375407662215244,2,0.033375407662215244,2
1197,31,entrepreneur,divorced,high.school,entrepreneur,yes,no,telephone,may,tue,168,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,1,3,2,2,0,3,3,3,2,0.04101556735500201,3,0.04101556735500201,3
1198,34,management,married,high.school,management,yes,no,cellular,nov,wed,228,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,0,Q4,2,4,2,2,0,2,2,2,3,0.04409442186803293,4,0.04409442186803293,4
1199,33,blue-collar,married,Basic,blue-collar,yes,no,telephone,jun,fri,78,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,2,1,2,2,0,4,4,4,4,0.01480166074491578,1,0.01480166074491578,1
1200,23,housemaid,single,Basic,housemaid,no,yes,cellular,may,thu,9,6,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,0,Q2,1,1,2,2,0,1,1,1,1,0.1067653599828594,8,0.1067653599828594,8
1201,26,services,single,high.school,services,yes,yes,telephone,jul,fri,11,3,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,0,Q3,1,1,2,2,0,4,4,4,4,0.02986093267954819,2,0.02986093267954819,2
1202,55,management,married,university.degree,management,no,no,cellular,aug,mon,106,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,Q3,5,2,2,2,0,4,4,5,4,0.0465139098012343,4,0.0465139098012343,4
1203,47,services,divorced,Basic,services,yes,no,telephone,jun,fri,60,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,4,1,2,2,0,4,4,4,4,0.017798104740730087,1,0.017798104740730087,1
1204,36,blue-collar,married,professional.course,blue-collar,yes,no,telephone,jun,fri,324,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,3,4,2,2,0,4,4,4,4,0.021802113620968074,1,0.021802113620968074,1
1205,33,blue-collar,married,Basic,blue-collar,yes,yes,telephone,may,thu,369,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no,0,Q2,2,5,2,2,0,3,3,3,2,0.03263146400356541,2,0.03263146400356541,2
1206,60,retired,married,Basic,retired,yes,no,telephone,may,fri,557,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,5,5,2,2,0,3,3,3,2,0.04322698053004085,3,0.04322698053004085,3
1207,49,entrepreneur,married,university.degree,entrepreneur,yes,no,telephone,may,fri,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no,0,Q2,4,2,2,2,0,3,3,4,2,0.04445917165149822,4,0.04445917165149822,4
1208,35,admin.,married,high.school,admin.,unknown,unknown,telephone,may,wed,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,0,Q2,2,1,2,2,0,3,3,3,2,0.04434308297644599,4,0.04434308297644599,4
1209,47,admin.,divorced,high.school,admin.,no,no,cellular,jul,mon,480,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,0,Q3,4,5,2,2,0,4,4,4,4,0.059889238636772285,5,0.059889238636772285,5
1210,30,blue-collar,single,Basic,blue-collar,no,no,telephone,may,wed,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,1,3,2,2,0,3,3,3,2,0.0363272249036014,3,0.0363272249036014,3
1211,27,blue-collar,single,Basic,blue-collar,no,yes,telephone,jun,thu,869,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no,0,Q2,1,5,2,2,0,4,4,4,4,0.027357502980729743,1,0.027357502980729743,1
1212,36,admin.,single,high.school,admin.,no,no,cellular,jul,tue,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,3,4,2,2,0,4,4,4,4,0.05985017405305456,5,0.05985017405305456,5
1213,46,services,divorced,high.school,services,no,no,cellular,may,mon,222,3,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no,0,Q2,4,3,2,2,0,1,1,2,1,0.11677127627506748,8,0.11677127627506748,8
1214,30,entrepreneur,divorced,Basic,entrepreneur,no,yes,cellular,may,thu,149,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,no,0,Q2,1,3,2,5,0,1,1,2,1,0.1368057749357874,8,0.1368057749357874,8
1215,88,retired,divorced,Basic,retired,yes,yes,cellular,mar,wed,82,2,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,no,0,Q1,5,1,2,2,0,1,1,2,1,0.144048518426943,9,0.144048518426943,9
1216,45,services,divorced,high.school,services,no,no,telephone,may,mon,166,12,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,3,2,2,0,3,3,3,2,0.011348645906659975,1,0.011348645906659975,1
1217,30,admin.,married,university.degree,admin.,yes,yes,cellular,apr,thu,82,6,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,no,0,Q2,1,1,2,2,0,1,1,2,1,0.10300233757373695,8,0.10300233757373695,8
1218,43,technician,single,Basic,technician,yes,no,telephone,jun,fri,461,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no,0,Q2,4,5,2,2,0,4,4,5,4,0.03409402594838351,2,0.03409402594838351,2
1219,48,retired,married,Basic,retired,yes,yes,telephone,jul,mon,27,17,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,4,1,2,2,0,4,4,4,4,0.008047064980083635,1,0.008047064980083635,1
1220,56,unemployed,divorced,university.degree,unemployed,yes,no,telephone,may,fri,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,5,2,2,2,0,3,3,3,2,0.05453479083924724,5,0.05453479083924724,5
1221,42,technician,single,high.school,technician,yes,no,telephone,may,wed,617,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,5,2,2,0,3,3,3,2,0.04709330497963696,4,0.04709330497963696,4
1222,30,technician,single,university.degree,technician,yes,yes,cellular,jul,wed,63,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,1,1,2,2,0,4,4,4,4,0.07644637318497252,6,0.07644637318497252,6
1223,56,housemaid,divorced,Basic,housemaid,yes,no,telephone,jun,tue,77,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,5,1,2,2,0,4,4,4,4,0.02384139303793327,1,0.02384139303793327,1
1224,35,technician,married,high.school,technician,unknown,unknown,cellular,aug,fri,61,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,Q3,2,1,2,2,0,4,4,5,4,0.07688227847151162,6,0.07688227847151162,6
1225,39,services,single,high.school,services,no,no,telephone,may,thu,206,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,0,Q2,3,3,2,2,0,3,3,3,2,0.03798802302450494,3,0.03798802302450494,3
1226,49,unemployed,married,high.school,unemployed,yes,no,telephone,may,mon,96,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no,0,Q2,4,2,2,2,0,1,1,2,1,0.11866741836011514,8,0.11866741836011514,8
1227,30,admin.,married,university.degree,admin.,yes,no,cellular,may,fri,129,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no,0,Q2,1,2,2,5,0,1,1,2,1,0.15619733583803852,9,0.15619733583803852,9
1228,39,admin.,married,university.degree,admin.,no,no,telephone,jun,tue,979,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,Q2,3,5,2,2,0,4,4,4,4,0.017744208764994846,1,0.017744208764994846,1
1229,32,technician,single,university.degree,technician,yes,no,telephone,jul,thu,119,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,Q3,2,2,2,2,0,4,4,4,4,0.04983192492930336,4,0.04983192492930336,4
1230,59,admin.,divorced,high.school,admin.,no,yes,cellular,jul,mon,630,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,1,Q3,5,5,2,2,0,4,4,4,4,0.04834215592570536,4,0.04834215592570536,4
1231,38,technician,married,high.school,technician,unknown,unknown,cellular,aug,tue,234,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no,0,Q3,3,4,2,2,0,4,4,5,4,0.08509459255691358,7,0.08509459255691358,7
1232,49,technician,married,professional.course,technician,yes,no,cellular,jul,fri,354,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no,0,Q3,4,4,2,2,0,4,4,4,4,0.07628107519554814,6,0.07628107519554814,6
1233,28,admin.,married,high.school,admin.,unknown,unknown,cellular,jul,tue,502,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no,0,Q3,1,5,2,2,0,4,4,4,4,0.048374095640169174,4,0.048374095640169174,4
1234,39,technician,married,high.school,technician,yes,no,cellular,may,tue,451,4,3,1,success,-1.8,92.893,-46.2,1.291,5099.1,no,0,Q2,3,5,1,5,1,1,1,1,1,0.47725301340590853,10,0.47725301340590853,10
1235,37,blue-collar,married,Basic,blue-collar,unknown,unknown,cellular,oct,fri,93,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,no,0,Q4,3,2,2,2,0,1,1,1,1,0.34026939395632894,10,0.34026939395632894,10
1236,51,services,married,Basic,services,yes,no,telephone,jun,fri,250,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,Q2,5,4,2,2,0,4,4,4,4,0.02476647673803474,1,0.02476647673803474,1
1237,31,blue-collar,married,Basic,blue-collar,no,yes,telephone,may,fri,241,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,0,Q2,1,4,2,2,0,3,3,3,2,0.036278662480569976,3,0.036278662480569976,3
1238,59,technician,divorced,Basic,technician,yes,no,cellular,jul,wed,142,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,Q3,5,2,2,2,0,4,4,5,4,0.06491655326828784,6,0.06491655326828784,6
1239,46,admin.,divorced,university.degree,admin.,yes,no,telephone,may,tue,304,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,Q2,4,4,2,2,0,3,3,3,2,0.04833859971469293,4,0.04833859971469293,4
1240,36,blue-collar,married,Basic,blue-collar,no,no,telephone,may,tue,296,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,3,4,2,2,0,3,3,3,2,0.03635152956740294,3,0.03635152956740294,3
1241,28,management,single,university.degree,management,no,no,telephone,jun,thu,651,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes,1,Q2,1,5,2,2,0,4,4,4,4,0.02220293983634531,1,0.02220293983634531,1
1242,31,admin.,married,university.degree,admin.,yes,no,telephone,may,thu,102,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,0,Q2,1,2,2,2,0,3,3,3,2,0.03890039444254212,3,0.03890039444254212,3
1243,26,services,single,high.school,services,yes,no,telephone,may,tue,188,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,Q2,1,3,2,2,0,3,3,3,2,0.03808960866431533,3,0.03808960866431533,3
1244,36,blue-collar,single,Basic,blue-collar,yes,no,cellular,jul,mon,221,8,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no,0,Q3,3,3,2,2,0,4,4,4,4,0.022973435748754677,1,0.022973435748754677,1
1245,50,entrepreneur,married,university.degree,entrepreneur,yes,no,cellular,nov,thu,57,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no,0,Q4,5,1,2,2,0,2,2,2,3,0.06275638054238568,6,0.06275638054238568,6
1246,41,unemployed,married,Basic,unemployed,yes,no,cellular,apr,mon,263,1,999,0,nonexistent,-1.8,93.075,-47.1,1.466,5099.1,no,0,Q2,3,4,2,2,0,1,1,2,1,0.1479795333399449,9,0.1479795333399449,9
1247,50,self-employed,married,professional.course,self-employed,no,no,cellular,jul,thu,73,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,0,Q3,5,1,2,2,0,4,4,5,4,0.029461189718381745,2,0.029461189718381745,2
1248,32,blue-collar,single,high.school,blue-collar,no,yes,cellular,may,wed,204,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no,0,Q2,2,3,2,2,0,1,1,1,1,0.11048794608801046,8,0.11048794608801046,8
1249,56,self-employed,married,university.degree,self-employed,no,no,cellular,apr,mon,83,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no,0,Q2,5,1,2,5,0,1,1,2,1,0.10363025767487663,8,0.10363025767487663,8
